id,source,address,city,state,zip,region,price,beds,baths,sqft,lotSize,yearBuilt,propertyType,listingStatus,daysOnMarket,mlsNumber,listingId,image,listingUrl,photoCount,hasGarage,hasPool,slug,scrapedAt
5977534283,realty_in_us,9 Cross St,Port Orange,FL,32127,Daytona Area,55000,2,1,648,,,mobile,for_sale,,,2987390953,https://ap.rdcpix.com/f861d642ed944900dd13fce3814ce69cl-m571217930s.jpg,https://www.realtor.com/realestateandhomes-detail/9-Cross-St_Port-Orange_FL_32127_M59775-34283,35,,,9-cross-st-port-orange,2025-11-17T22:18:31.850Z
6988956116,realty_in_us,1823 Blue Lake Dr,Lakeland,FL,33801,Polk County,56000,2,2,1220,4792,,mobile,for_sale,,,2988660840,https://ap.rdcpix.com/5ff472377dfc45e311e954d807d9af76l-m3619522818s.jpg,https://www.realtor.com/realestateandhomes-detail/1823-Blue-Lake-Dr_Lakeland_FL_33801_M69889-56116,43,,,1823-blue-lake-dr-lakeland,2025-11-17T22:18:02.069Z
9846203876,realty_in_us,8 Polar Bear Path Unit 199,Ormond Beach,FL,32174,Daytona Area,56900,2,2,,,,mobile,for_sale,,,2988169403,https://ap.rdcpix.com/ece50c67f75bdbefa364ab76b78dc3e8l-m759278133s.jpg,https://www.realtor.com/realestateandhomes-detail/8-Polar-Bear-Path-199_Ormond-Beach_FL_32174_M98462-03876,15,,,8-polar-bear-path-unit-199-ormond-beach,2025-11-17T22:18:29.375Z
9982637093,realty_in_us,1234 Reynolds Rd Lot 93,Lakeland,FL,33801,Polk County,58000,3,1,850,,,mobile,for_sale,,,2984743530,https://ap.rdcpix.com/cbae8673d797fc80794873f0cc61358fl-m3187495279s.jpg,https://www.realtor.com/realestateandhomes-detail/1234-Reynolds-Rd-Lot-93_Lakeland_FL_33801_M99826-37093,37,,,1234-reynolds-rd-lot-93-lakeland,2025-11-17T22:18:02.071Z
9751968979,realty_in_us,731 Royal Forest Dr,Auburndale,FL,33823,Polk County,58000,2,2,1456,,,mobile,for_sale,,,2987923734,https://ap.rdcpix.com/c2dc9b61e35170e2c117fef43c3cc760l-m2780358319s.jpg,https://www.realtor.com/realestateandhomes-detail/731-Royal-Forest-Dr_Auburndale_FL_33823_M97519-68979,14,,,731-royal-forest-dr-auburndale,2025-11-17T22:18:09.546Z
9877614829,realty_in_us,2 Koala Bear Path Unit 421,Ormond Beach,FL,32174,Daytona Area,58000,2,2,1512,,,mobile,for_sale,,,2988169420,https://ap.rdcpix.com/ab0046134890c52b1593bdb00bc70ebbl-m1361292058s.jpg,https://www.realtor.com/realestateandhomes-detail/2-Koala-Bear-Path-421_Ormond-Beach_FL_32174_M98776-14829,18,,,2-koala-bear-path-unit-421-ormond-beach,2025-11-17T22:18:29.375Z
9778793433,realty_in_us,121 Bear Foot Trl Unit 632,Ormond Beach,FL,32174,Daytona Area,58900,2,2,1232,,,mobile,for_sale,,,2988169390,https://ap.rdcpix.com/667b8bc5b568089768d549a4fd1d4e13l-m3103268206s.jpg,https://www.realtor.com/realestateandhomes-detail/121-Bear-Foot-Trl-632_Ormond-Beach_FL_32174_M97787-93433,19,,,121-bear-foot-trl-unit-632-ormond-beach,2025-11-17T22:18:29.375Z
9995682842,realty_in_us,306 Third St,Brandon,FL,33511,Tampa Bay,59000,2,2,1100,2800,,mobile,for_sale,,,2984682962,https://ap.rdcpix.com/4f622e109a725675ba71cad45a35cc92l-m1875085481s.jpg,https://www.realtor.com/realestateandhomes-detail/306-Third-St_Brandon_FL_33511_M99956-82842,19,,,306-third-st-brandon,2025-11-17T22:17:56.922Z
5027409670,realty_in_us,Shady Pl,Daytona Beach,FL,32114,Daytona Area,59000,,,,43996,,land,for_sale,,,2987204693,https://ap.rdcpix.com/dab9c44413309575791e43f6ea716498l-m1233475642s.jpg,https://www.realtor.com/realestateandhomes-detail/Shady-Pl_Daytona-Beach_FL_32114_M50274-09670,11,,,shady-pl-daytona-beach,2025-11-17T22:18:24.985Z
9213529101,realty_in_us,47 Koala Bear Path Unit 398,Ormond Beach,FL,32174,Daytona Area,59000,2,2,1040,,,mobile,for_sale,,,2988169396,https://ap.rdcpix.com/bbb140fb8fec54258735cfe977d3e066l-m456606096s.jpg,https://www.realtor.com/realestateandhomes-detail/47-Koala-Bear-Path-398_Ormond-Beach_FL_32174_M92135-29101,13,,,47-koala-bear-path-unit-398-ormond-beach,2025-11-17T22:18:29.375Z
9073227096,realty_in_us,5620 Finley Dr,Port Orange,FL,32127,Daytona Area,59000,2,2,1300,,,mobile,for_sale,,,2987034971,https://ap.rdcpix.com/24c744196ad0005e059c3239565b96bdl-m765305724s.jpg,https://www.realtor.com/realestateandhomes-detail/5620-Finley-Dr_Port-Orange_FL_32127_M90732-27096,34,,,5620-finley-dr-port-orange,2025-11-17T22:18:31.851Z
9960344694,realty_in_us,465 Goldenrod Cir N,Auburndale,FL,33823,Polk County,59500,2,2,1456,,,mobile,for_sale,,,2965515162,https://ap.rdcpix.com/16ede29189afb699c84f567e61af5c5fl-m1687099815s.jpg,https://www.realtor.com/realestateandhomes-detail/465-Goldenrod-Cir-N_Auburndale_FL_33823_M99603-44694,16,,,465-goldenrod-cir-n-auburndale,2025-11-17T22:18:09.547Z
9335389169,realty_in_us,409 S Genathy Rd,Auburndale,FL,33823,Polk County,59900,2,2,1152,,,mobile,for_sale,,,2987765711,https://ap.rdcpix.com/812f2dfccd6ea1d51e889ec27b56cd2dl-m57191538s.jpg,https://www.realtor.com/realestateandhomes-detail/409-S-Genathy-Rd_Auburndale_FL_33823_M93353-89169,30,,,409-s-genathy-rd-auburndale,2025-11-17T22:18:09.546Z
9826874317,realty_in_us,5644 Regency Blvd Unit 8,Port Orange,FL,32127,Daytona Area,59900,2,1,792,,,mobile,for_sale,,,2987933615,https://ap.rdcpix.com/35adc995ae98df4444ae234b6a431c40l-m3322863143s.jpg,https://www.realtor.com/realestateandhomes-detail/5644-Regency-Blvd-8_Port-Orange_FL_32127_M98268-74317,14,,,5644-regency-blvd-unit-8-port-orange,2025-11-17T22:18:31.850Z
9389303455,realty_in_us,5406 Laurel Oak Dr,Winter Haven,FL,33880,Polk County,59990,2,2,1144,,,mobile,for_sale,,,2987879027,https://ap.rdcpix.com/d379b3ba02fa1fc4089d61a42dfdf62dl-m1390117268s.jpg,https://www.realtor.com/realestateandhomes-detail/5406-Laurel-Oak-Dr_Winter-Haven_FL_33880_M93893-03455,22,,,5406-laurel-oak-dr-winter-haven,2025-11-17T22:18:06.868Z
9423625745,realty_in_us,507 Second St,Brandon,FL,33511,Tampa Bay,60000,2,2,1000,,,mobile,for_sale,,,2988249029,https://ap.rdcpix.com/cd2326eeed763100558164ea1e7c294al-m4146458571s.jpg,https://www.realtor.com/realestateandhomes-detail/507-Second-St_Brandon_FL_33511_M94236-25745,36,,,507-second-st-brandon,2025-11-17T22:17:56.922Z
9887147229,realty_in_us,Westpoint Dr,Wesley Chapel,FL,33544,Tampa Bay,60000,,,,87991,,land,for_sale,,,2986220289,https://ap.rdcpix.com/541eceec9892907bca83d45327982e6el-m2779153676s.jpg,https://www.realtor.com/realestateandhomes-detail/Westpoint-Dr_Wesley-Chapel_FL_33544_M98871-47229,2,,,westpoint-dr-wesley-chapel,2025-11-17T22:17:59.442Z
9603864513,realty_in_us,1234 Reynolds Rd Lot 213,Lakeland,FL,33801,Polk County,60000,3,2,,,,mobile,for_sale,,,2984458556,https://ap.rdcpix.com/ac1b109f604614e786a3ff07049a6bf8l-m2132760356s.jpg,https://www.realtor.com/realestateandhomes-detail/1234-Reynolds-Rd-Lot-213_Lakeland_FL_33801_M96038-64513,7,,,1234-reynolds-rd-lot-213-lakeland,2025-11-17T22:18:02.071Z
9530355393,realty_in_us,935 Ridge Dr,Auburndale,FL,33823,Polk County,60000,3,2,1248,,,mobile,for_sale,,,2987233825,https://ap.rdcpix.com/3f37f7323d4a95ca771b34f201d42a5al-m3175284637s.jpg,https://www.realtor.com/realestateandhomes-detail/935-Ridge-Dr_Auburndale_FL_33823_M95303-55393,17,,,935-ridge-dr-auburndale,2025-11-17T22:18:09.547Z
6953213153,realty_in_us,528 Elm St,Daytona Beach,FL,32114,Daytona Area,60000,,,,11761,,land,for_sale,,,2985336834,https://ap.rdcpix.com/b73a51355f848ba3df379e13186fa161l-m2104322244s.jpg,https://www.realtor.com/realestateandhomes-detail/528-Elm-St_Daytona-Beach_FL_32114_M69532-13153,1,,,528-elm-st-daytona-beach,2025-11-17T22:18:24.985Z
5238707564,realty_in_us,5349 Oates Ave,Port Orange,FL,32127,Daytona Area,60000,,,,4792,,land,for_sale,,,2988596899,https://ap.rdcpix.com/fc09dcf6beec4e03e290a6417a987fbal-b2054182025s.jpg,https://www.realtor.com/realestateandhomes-detail/5349-Oates-Ave_Port-Orange_FL_32127_M52387-07564,1,,,5349-oates-ave-port-orange,2025-11-17T22:18:31.849Z
9097709298,realty_in_us,5277 S Ridgewood Ave Lot 31,Port Orange,FL,32127,Daytona Area,60000,2,2,1300,,,mobile,for_sale,,,2987685827,https://ap.rdcpix.com/1b25815c3820a75738184096999dc3e5l-m2079104408s.jpg,https://www.realtor.com/realestateandhomes-detail/5277-S-Ridgewood-Ave-Lot-31_Port-Orange_FL_32127_M90977-09298,39,,,5277-s-ridgewood-ave-lot-31-port-orange,2025-11-17T22:18:31.850Z
9262543526,realty_in_us,158 Sago Palm Way Unit 364,Winter Haven,FL,33880,Polk County,62500,2,2,1440,,,mobile,for_sale,,,2988407220,https://ap.rdcpix.com/c8fae2c5f2ed0868ffeb5488009434d7l-m4272527682s.jpg,https://www.realtor.com/realestateandhomes-detail/158-Sago-Palm-Way-333_Winter-Haven_FL_33880_M92625-43526,49,,,158-sago-palm-way-unit-364-winter-haven,2025-11-17T22:18:06.868Z
5621963662,realty_in_us,504 W Moore Dr,Auburndale,FL,33823,Polk County,62900,2,2,1372,,,mobile,for_sale,,,2988235017,https://ap.rdcpix.com/2662fd6285910fa2914bc9f262798115l-m2236243324s.jpg,https://www.realtor.com/realestateandhomes-detail/504-W-Moore-Dr_Auburndale_FL_33823_M56219-63662,68,,,504-w-moore-dr-auburndale,2025-11-17T22:18:09.546Z
9800595240,realty_in_us,184 Oak Tree Blvd Unit 39,Winter Haven,FL,33880,Polk County,64900,2,2,,,,mobile,for_sale,,,2988411863,https://ap.rdcpix.com/4920bff92421efafea43e6ec758e0ffcl-m4126915635s.jpg,https://www.realtor.com/realestateandhomes-detail/184-Oak-Tree-Blvd-39_Winter-Haven_FL_33880_M98005-95240,48,,,184-oak-tree-blvd-unit-39-winter-haven,2025-11-17T22:18:06.867Z
9585430458,realty_in_us,5507 Laurel Oak Dr Unit 291,Winter Haven,FL,33880,Polk County,64900,2,2,,,,mobile,for_sale,,,2987601835,https://ap.rdcpix.com/1859525dafcefa9cb0767efd9ea708eel-m3595621990s.jpg,https://www.realtor.com/realestateandhomes-detail/5507-Laurel-Oak-Dr-291_Winter-Haven_FL_33880_M95854-30458,26,,,5507-laurel-oak-dr-unit-291-winter-haven,2025-11-17T22:18:06.870Z
6241965588,realty_in_us,1228 Sparton Ave,Port Orange,FL,32127,Daytona Area,64900,2,1,672,5009,,mobile,for_sale,,,2986977059,https://ap.rdcpix.com/b6f2b755bf1311ef1c014e05dda7cabal-m3351335582s.jpg,https://www.realtor.com/realestateandhomes-detail/1228-Sparton-Ave_Port-Orange_FL_32127_M62419-65588,22,,,1228-sparton-ave-port-orange,2025-11-17T22:18:31.851Z
6123764497,realty_in_us,931 Estelle Ave,Brandon,FL,33511,Tampa Bay,65000,,,,14810,,land,for_sale,,,2984101079,https://ap.rdcpix.com/a14cd91c089e3cef30fd061e73ced5b5l-m445622401s.jpg,https://www.realtor.com/realestateandhomes-detail/931-Estelle-Ave_Brandon_FL_33511_M61237-64497,2,,,931-estelle-ave-brandon,2025-11-17T22:17:56.923Z
9872798050,realty_in_us,4583 Duffer Pl Unit 515,Lakeland,FL,33801,Polk County,65000,2,2,1152,,,mobile,for_sale,,,2987520979,https://ap.rdcpix.com/3703f3613c4e0abc564b810faff62866l-m3226104737s.jpg,https://www.realtor.com/realestateandhomes-detail/4583-Duffer-Pl-515_Lakeland_FL_33801_M98727-98050,25,,,4583-duffer-pl-unit-515-lakeland,2025-11-17T22:18:02.070Z
9724618316,realty_in_us,1234 Reynolds Rd Lot 57,Lakeland,FL,33801,Polk County,65000,3,2,,,,mobile,for_sale,,,2986928815,https://ap.rdcpix.com/22a603d40ff5e6eeae87d12c019cc8e5l-m4147142623s.jpg,https://www.realtor.com/realestateandhomes-detail/1234-Reynolds-Rd-Lot-57_Lakeland_FL_33801_M97246-18316,10,,,1234-reynolds-rd-lot-57-lakeland,2025-11-17T22:18:02.070Z
9378670506,realty_in_us,4535 Arlington Park Dr Unit 122,Lakeland,FL,33801,Polk County,65000,2,2,1176,,,mobile,for_sale,,,2986564372,https://ap.rdcpix.com/02b0dbba6fec22672a537430601711c3l-m1993261552s.jpg,https://www.realtor.com/realestateandhomes-detail/4535-Arlington-Park-Dr-122_Lakeland_FL_33801_M93786-70506,29,,,4535-arlington-park-dr-unit-122-lakeland,2025-11-17T22:18:02.070Z
9514399279,realty_in_us,4721 Crestwicke Dr Unit 664,Lakeland,FL,33801,Polk County,65000,2,2,1260,,,mobile,for_sale,,,2984777643,https://ap.rdcpix.com/f59bd9472d88fe3908e735b076d431fcl-m544636404s.jpg,https://www.realtor.com/realestateandhomes-detail/4721-Crestwicke-Dr-664_Lakeland_FL_33801_M95143-99279,24,,,4721-crestwicke-dr-unit-664-lakeland,2025-11-17T22:18:02.071Z
9423557101,realty_in_us,4466 Alvamar Trl Unit 23,Lakeland,FL,33801,Polk County,65000,2,2,1064,,,mobile,for_sale,,,2984461082,https://ap.rdcpix.com/4de56da193a1e6bd1a1fc6844665e48bl-m3615261851s.jpg,https://www.realtor.com/realestateandhomes-detail/4466-Alvamar-Trl-23_Lakeland_FL_33801_M94235-57101,19,,,4466-alvamar-trl-unit-23-lakeland,2025-11-17T22:18:02.071Z
9200107295,realty_in_us,84 Gasparilla Pass,Winter Haven,FL,33880,Polk County,65000,2,2,1032,,,mobile,for_sale,,,2987344630,https://ap.rdcpix.com/a6af6a0cf03ae842b714b38bfc509ea9l-m3307071127s.jpg,https://www.realtor.com/realestateandhomes-detail/84-Gasparilla-Pass_Winter-Haven_FL_33880_M92001-07295,52,,,84-gasparilla-pass-winter-haven,2025-11-17T22:18:06.870Z
9491795491,realty_in_us,80 Los Palms Dr,Auburndale,FL,33823,Polk County,65000,2,2,990,,,mobile,for_sale,,,2988576751,https://ap.rdcpix.com/a3a6b5daba2231b7eea9b2e1076376bel-m508144812s.jpg,https://www.realtor.com/realestateandhomes-detail/80-Los-Palms-Dr_Auburndale_FL_33823_M94917-95491,29,,,80-los-palms-dr-auburndale,2025-11-17T22:18:09.546Z
9188428970,realty_in_us,27 Kodiak Path Unit 117,Ormond Beach,FL,32174,Daytona Area,66900,2,2,1344,,,mobile,for_sale,,,2988169378,https://ap.rdcpix.com/6b6161974e90257b9fe11643eeaaf3d3l-m4091752811s.jpg,https://www.realtor.com/realestateandhomes-detail/27-Kodiak-Path-117_Ormond-Beach_FL_32174_M91884-28970,35,,,27-kodiak-path-unit-117-ormond-beach,2025-11-17T22:18:29.375Z
9218194825,realty_in_us,5426 James Dr,Port Orange,FL,32127,Daytona Area,67000,2,2,1000,,,mobile,for_sale,,,2987304148,https://ap.rdcpix.com/27a6f3a3d115ef67679431a3ba86304cl-m2708449261s.jpg,https://www.realtor.com/realestateandhomes-detail/5426-James-Dr_Port-Orange_FL_32127_M92181-94825,28,,,5426-james-dr-port-orange,2025-11-17T22:18:31.850Z
9127791823,realty_in_us,4413 Arlington Park Dr Unit 97,Lakeland,FL,33801,Polk County,68800,2,2,1568,,,mobile,for_sale,,,2988426114,https://ap.rdcpix.com/f3d0dc7147e3d6164cff00333b320b0dl-m1288844503s.jpg,https://www.realtor.com/realestateandhomes-detail/4413-Arlington-Park-Dr-97_Lakeland_FL_33801_M91277-91823,56,,,4413-arlington-park-dr-unit-97-lakeland,2025-11-17T22:18:02.070Z
9510579150,realty_in_us,565 Southampton Blvd,Auburndale,FL,33823,Polk County,68900,2,2,1456,,,mobile,for_sale,,,2986710455,https://ap.rdcpix.com/f7f5d0a04819ff003e0365bcb837c19fl-m2764510666s.jpg,https://www.realtor.com/realestateandhomes-detail/565-Southampton-Blvd_Auburndale_FL_33823_M95105-79150,20,,,565-southampton-blvd-auburndale,2025-11-17T22:18:09.547Z
9525716275,realty_in_us,6964 Clinton Way,Wesley Chapel,FL,33544,Tampa Bay,69500,,,,151589,,land,for_sale,,,2988158152,https://ap.rdcpix.com/52c8fb963a24db087475c61e70e6cf8al-m2144868260s.jpg,https://www.realtor.com/realestateandhomes-detail/6964-Clinton-Way_Wesley-Chapel_FL_33544_M95257-16275,1,,,6964-clinton-way-wesley-chapel,2025-11-17T22:17:59.442Z
9216853708,realty_in_us,1443 Double Eagle Dr Unit 441,Lakeland,FL,33801,Polk County,69900,2,2,1400,,,mobile,for_sale,,,2988437126,https://ap.rdcpix.com/4d621a0c09da0fea56b0c59c881d8cc0l-m4044841891s.jpg,https://www.realtor.com/realestateandhomes-detail/1443-Double-Eagle-Dr-441_Lakeland_FL_33801_M92168-53708,23,,,1443-double-eagle-dr-unit-441-lakeland,2025-11-17T22:18:02.070Z
9230050397,realty_in_us,650 Tulip Cir W,Auburndale,FL,33823,Polk County,69900,2,2,1196,,,mobile,for_sale,,,2987705510,https://ap.rdcpix.com/ce58b3d0fc9a3e259bdc0dfacbccacbal-m1738815567s.jpg,https://www.realtor.com/realestateandhomes-detail/650-Tulip-Cir-W_Auburndale_FL_33823_M92300-50397,15,,,650-tulip-cir-w-auburndale,2025-11-17T22:18:09.546Z
9611388631,realty_in_us,461 Goldenrod Cir S,Auburndale,FL,33823,Polk County,69900,2,2,1232,,,mobile,for_sale,,,2987396169,https://ap.rdcpix.com/3b0e57f90aec9b5d38c37719a5fbe9del-m1185957041s.jpg,https://www.realtor.com/realestateandhomes-detail/461-Goldenrod-Cir-S_Auburndale_FL_33823_M96113-88631,15,,,461-goldenrod-cir-s-auburndale,2025-11-17T22:18:09.546Z
5046750694,realty_in_us,1351 S Ridgewood Ave Apt 12,Daytona Beach,FL,32114,Daytona Area,69900,1,1,602,40511,,condos,for_sale,,,2984729603,https://ap.rdcpix.com/dce79535a45294849d2647ff6ec9cfe4l-m379938377s.jpg,https://www.realtor.com/realestateandhomes-detail/1351-S-Ridgewood-Ave-Apt-12_Daytona-Beach_FL_32114_M50467-50694,13,,,1351-s-ridgewood-ave-apt-12-daytona-beach,2025-11-17T22:18:24.986Z
9135554616,realty_in_us,123 Bear Foot Trl Unit 631,Ormond Beach,FL,32174,Daytona Area,69900,3,2,1456,,,mobile,for_sale,,,2988169417,https://ap.rdcpix.com/698aa7b80557cf63cb80147cc7f757b7l-m1185306407s.jpg,https://www.realtor.com/realestateandhomes-detail/123-Bear-Foot-Trl-631_Ormond-Beach_FL_32174_M91355-54616,29,,,123-bear-foot-trl-unit-631-ormond-beach,2025-11-17T22:18:29.375Z
9114746813,realty_in_us,2513 Mesquite Pl,Kissimmee,FL,34741,Greater Orlando,69999,2,2,784,,,mobile,for_sale,,,2987460698,https://ap.rdcpix.com/53e6de53662b25170702a91e7072d7del-m182561887s.jpg,https://www.realtor.com/realestateandhomes-detail/2513-Mesquite-Pl_Kissimmee_FL_34741_M91147-46813,29,,,2513-mesquite-pl-kissimmee,2025-11-17T22:18:17.349Z
6899890513,realty_in_us,3016 Heather Way,Lakeland,FL,33801,Polk County,70000,2,2,1056,7540,,mobile,for_sale,,,2984959688,https://ap.rdcpix.com/25400bc4b02158ee4746965859bd0b25l-m2064998742s.jpg,https://www.realtor.com/realestateandhomes-detail/3016-Heather-Way_Lakeland_FL_33801_M68998-90513,12,,,3016-heather-way-lakeland,2025-11-17T22:18:02.071Z
6967081008,realty_in_us,3024 Sego Ln,Lakeland,FL,33801,Polk County,70000,2,2,1056,4578,,mobile,for_sale,,,2984698629,https://ap.rdcpix.com/b43059f1addb52bed83ef296ea55a097l-m2242797181s.jpg,https://www.realtor.com/realestateandhomes-detail/3024-Sego-Ln_Lakeland_FL_33801_M69670-81008,23,,,3024-sego-ln-lakeland,2025-11-17T22:18:02.071Z
9734370067,realty_in_us,118 Bear Creek Path Unit 594,Ormond Beach,FL,32174,Daytona Area,71400,2,2,1008,,,mobile,for_sale,,,2988169418,https://ap.rdcpix.com/d72f8283a13f3fd619071ddb4f35240al-m506304615s.jpg,https://www.realtor.com/realestateandhomes-detail/118-Bear-Creek-Path-594_Ormond-Beach_FL_32174_M97343-70067,23,,,118-bear-creek-path-unit-594-ormond-beach,2025-11-17T22:18:29.375Z
9764425124,realty_in_us,8 Captain Kidd Ln,Winter Haven,FL,33880,Polk County,72900,2,2,1152,,,mobile,for_sale,,,2986223057,https://ap.rdcpix.com/a519f7a515824add5d9de965e8f8852cl-m2292976046s.jpg,https://www.realtor.com/realestateandhomes-detail/8-Captain-Kidd-Ln_Winter-Haven_FL_33880_M97644-25124,32,,,8-captain-kidd-ln-winter-haven,2025-11-17T22:18:06.870Z
9852374746,realty_in_us,4746 Devonwood Ct Unit 725,Lakeland,FL,33801,Polk County,74900,3,2,1580,,,mobile,for_sale,,,2986601525,https://ap.rdcpix.com/d980ab217d0fc2bca7e5c3611c0e0a03l-m3451964603s.jpg,https://www.realtor.com/realestateandhomes-detail/4746-Devonwood-Ct-725_Lakeland_FL_33801_M98523-74746,25,,,4746-devonwood-ct-unit-725-lakeland,2025-11-17T22:18:02.070Z
9336167689,realty_in_us,1234 Reynolds Rd Lot 13,Lakeland,FL,33801,Polk County,74900,3,2,1152,,,mobile,for_sale,,,2985404844,https://ap.rdcpix.com/73d816964992492a54fc57fd5dd50b42l-m1543900159s.jpg,https://www.realtor.com/realestateandhomes-detail/1234-Reynolds-Rd-Lot-13_Lakeland_FL_33801_M93361-67689,64,,,1234-reynolds-rd-lot-13-lakeland,2025-11-17T22:18:02.070Z
9221271638,realty_in_us,19 Key West Ave,Winter Haven,FL,33880,Polk County,74900,3,2,1368,,,mobile,for_sale,,,2987519882,https://ap.rdcpix.com/d9aa6edfd2fcefe01fa5d29d118bb254l-m2749178426s.jpg,https://www.realtor.com/realestateandhomes-detail/19-Key-West-Ave_Winter-Haven_FL_33880_M92212-71638,51,,,19-key-west-ave-winter-haven,2025-11-17T22:18:06.870Z
5511657695,realty_in_us,57 Southhampton Blvd,Auburndale,FL,33823,Polk County,74995,2,2,1107,,,mobile,for_sale,,,2972372455,https://ap.rdcpix.com/32a2b0308e4ae60bc1d06b66c0a6c16el-m3936231195s.jpg,https://www.realtor.com/realestateandhomes-detail/57-Southhampton-Blvd_Auburndale_FL_33823_M55116-57695,10,,,57-southhampton-blvd-auburndale,2025-11-17T22:18:09.546Z
5897533508,realty_in_us,Grant St,Clearwater,FL,33755,Tampa Bay,75000,,,,3624,,land,for_sale,,,2983086080,https://ap.rdcpix.com/9a0d75793e9cc2bc02e42911eee47067l-b3582044865s.jpg,https://www.realtor.com/realestateandhomes-detail/Grant-St_Clearwater_FL_33755_M58975-33508,6,,,grant-st-clearwater,2025-11-17T22:17:54.874Z
9154354072,realty_in_us,401 Second St,Brandon,FL,33511,Tampa Bay,75000,,,,,,mobile,for_sale,,,2985963443,https://ap.rdcpix.com/d645659d807f3596f2d7c15d129217dfl-m648905321s.jpg,https://www.realtor.com/realestateandhomes-detail/401-Second-St_Brandon_FL_33511_M91543-54072,23,,,401-second-st-brandon,2025-11-17T22:17:56.922Z
5080896233,realty_in_us,7441 Westpoint Dr,Wesley Chapel,FL,33544,Tampa Bay,75000,,,,119790,,land,for_sale,,,2986888920,https://ap.rdcpix.com/5259cc96f9e94ac2f7cb4fb49fea12b9l-m1922733606s.jpg,https://www.realtor.com/realestateandhomes-detail/7441-Westpoint-Dr_Zephyrhills_FL_33544_M50808-96233,3,,,7441-westpoint-dr-wesley-chapel,2025-11-17T22:17:59.442Z
5748378177,realty_in_us,Beaver Ln,Wesley Chapel,FL,33544,Tampa Bay,75000,,,,43996,,land,for_sale,,,2978570020,https://ap.rdcpix.com/161a66423df32423ee8aa65c6686cf63l-b2037970859s.jpg,https://www.realtor.com/realestateandhomes-detail/Beaver-Ln_Wesley-Chapel_FL_33544_M57483-78177,9,,,beaver-ln-wesley-chapel,2025-11-17T22:17:59.442Z
9692607833,realty_in_us,4532 Avalon Cv Unit 203,Lakeland,FL,33801,Polk County,75000,,,1484,,,mobile,for_sale,,,2986931733,https://ap.rdcpix.com/73e3ffc82511b57ca8fc297b90f20f32l-m3675093347s.jpg,https://www.realtor.com/realestateandhomes-detail/4532-Avalon-Cv-203_Lakeland_FL_33801_M96926-07833,31,,,4532-avalon-cv-unit-203-lakeland,2025-11-17T22:18:02.070Z
9586345709,realty_in_us,4738 Crestwicke Dr Unit 649,Lakeland,FL,33801,Polk County,75000,2,2,1456,,,mobile,for_sale,,,2986214192,https://ap.rdcpix.com/963d0464a1d1681c310676de41f35e80l-m80814693s.jpg,https://www.realtor.com/realestateandhomes-detail/4738-Crestwicke-Dr-649_Lakeland_FL_33801_M95863-45709,24,,,4738-crestwicke-dr-unit-649-lakeland,2025-11-17T22:18:02.070Z
9572298508,realty_in_us,403 Keuka Dr,Auburndale,FL,33823,Polk County,75000,2,2,1100,,,mobile,for_sale,,,2975383208,https://ap.rdcpix.com/1b6fda95f1e3a94afdecad5a33814000l-m3978867588s.jpg,https://www.realtor.com/realestateandhomes-detail/403-Keuka-Dr_Auburndale_FL_33823_M95722-98508,14,,,403-keuka-dr-auburndale,2025-11-17T22:18:09.547Z
9906342223,realty_in_us,4658 Cedarbrook Way Unit 409,Lakeland,FL,33801,Polk County,78000,2,2,1624,,,mobile,for_sale,,,2984095204,https://ap.rdcpix.com/9bc3106d97180dce969f69223ab6fde4l-m2889716414s.jpg,https://www.realtor.com/realestateandhomes-detail/4658-Cedarbrook-Way-409_Lakeland_FL_33801_M99063-42223,27,,,4658-cedarbrook-way-unit-409-lakeland,2025-11-17T22:18:02.071Z
5577020935,realty_in_us,328 Waldorf Dr,Auburndale,FL,33823,Polk County,79500,2,2,1232,,,mobile,for_sale,,,2987897132,https://ap.rdcpix.com/61a65acc190cd051c126c6eb9f7951a3l-m840823786s.jpg,https://www.realtor.com/realestateandhomes-detail/328-Waldorf-Dr_Auburndale_FL_33823_M55770-20935,55,,,328-waldorf-dr-auburndale,2025-11-17T22:18:09.546Z
9004309830,realty_in_us,62 Andrews St,Port Orange,FL,32127,Daytona Area,79500,2,2,1022,,,mobile,for_sale,,,2987759762,https://ap.rdcpix.com/21cf1e318485500d6e6a74bbfd362accl-m530974244s.jpg,https://www.realtor.com/realestateandhomes-detail/62-Andrews-St_Port-Orange_FL_32127_M90043-09830,31,,,62-andrews-st-port-orange,2025-11-17T22:18:31.850Z
9482746429,realty_in_us,410 Fifth St,Brandon,FL,33511,Tampa Bay,79900,2,2,1100,2500,,mobile,for_sale,,,2984225857,https://ap.rdcpix.com/ce9f6ae479bf412bdff02869f1119e42l-m2174157100s.jpg,https://www.realtor.com/realestateandhomes-detail/410-Fifth-St_Brandon_FL_33511_M94827-46429,23,,,410-fifth-st-brandon,2025-11-17T22:17:56.923Z
9538685910,realty_in_us,1234 Reynolds Rd Lot 7,Lakeland,FL,33801,Polk County,79900,3,2,,,,mobile,for_sale,,,2988573601,,https://www.realtor.com/realestateandhomes-detail/1234-Reynolds-Rd-Lot-7_Lakeland_FL_33801_M95386-85910,,,,1234-reynolds-rd-lot-7-lakeland,2025-11-17T22:18:02.070Z
